file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,baseline_rate_hz,n_epochs_per_size,pre_time_ms,spikes_pre_mean,spikes_stim_mean,spikes_stim_sem,spikes_tail_mean,spikes_tail_sem,spot_sizes,stim_time_ms,tail_time_ms,cell_name,cell_type,orientation,feeding_condition,cell_number,x,y,quadrant
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,8.33333333333333,13.6666666666667,4.60072458061409,8.66666666666667,4.81317635939788,30,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,6,11,0.707106781186547,11,0.707106781186547,42,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,8,25.3333333333333,4.26223728418147,12.3333333333333,2.27303028283098,59,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,6.66666666666667,34,4.41588043316392,18.3333333333333,2.48327740429189,82,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,7.33333333333333,60.6666666666667,3.18852107828483,28,6.36396103067893,115,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,8,89.3333333333333,3.89444048184931,40.6666666666667,1.77951304200522,160,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,4,98.6666666666667,8.04155872120988,55.6666666666667,17.5689119374726,224,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,6,99.3333333333333,15.973937106007,80.3333333333333,15.5134350376268,314,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,5.33333333333333,63.3333333333333,11.3431330181157,57.3333333333333,10.3037210107158,439,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,12,37,14.6116391962025,56.3333333333333,9.41629792788369,614,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,6,19.3333333333333,8.25631071766722,47.3333333333333,2.85773803324704,858,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326A,46,SpotsMultiSize_Cell_attached_Current_clamp,20,11074,1,4276,Left,13.5,3,500,3.33333333333333,6,6.16441400296898,20.6666666666667,8.72735164105736,1200,1000,1000,020326Ac6,ON alpha,ventral down,HFD,6,-642,471,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,35.3333333333333,59.6666666666667,6.01387285088957,80.6666666666667,3.89444048184931,30,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,35.3333333333333,57,1.41421356237309,83.3333333333333,5.35412613473634,42,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,35.6666666666667,50.6666666666667,6.72061505121865,83.3333333333333,3.2659863237109,59,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,36.3333333333333,42.6666666666667,5.01663898109747,83.3333333333333,2.48327740429189,82,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,37.3333333333333,38,4.63680924774785,83.6666666666667,2.85773803324704,115,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,35,35,4.63680924774785,86.3333333333333,2.48327740429189,160,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,36,31.3333333333333,2.16024689946929,82.6666666666667,5.75905084772367,224,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,35.6666666666667,28.3333333333333,6.57013444814234,90.3333333333333,2.27303028283098,314,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,36.6666666666667,32,4.24264068711928,84.3333333333333,6.41612551830672,439,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,37.6666666666667,38.6666666666667,1.77951304200522,83.3333333333333,5.2121652570373,614,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,36.6666666666667,45.3333333333333,1.77951304200522,75.6666666666667,6.8677992593455,858,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,47,SMS_CA,2,11017,1,4276,Right,72.4444,3,500,37,42,11.1130553854464,77.6666666666667,8.95358401237553,1200,1000,1000,020326Bc3,OFF sustained alpha,ventral down,HFD,3,625,261,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.33333333333333,16.6666666666667,2.27303028283098,17.3333333333333,1.47196014438797,30,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.66666666666667,16,0.707106781186547,18.3333333333333,0.408248290463863,42,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.66666666666667,18,0.707106781186547,19,0.707106781186547,59,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,9,18.6666666666667,1.47196014438797,21.6666666666667,0.816496580927726,82,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,9,21,0.707106781186547,26.3333333333333,0.408248290463863,115,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.66666666666667,13.3333333333333,1.47196014438797,35,1.41421356237309,160,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,7.66666666666667,2,0.707106781186547,43.3333333333333,1.63299316185545,224,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.33333333333333,2,0.707106781186547,46.3333333333333,0.816496580927726,314,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.33333333333333,1,0.707106781186547,48,0.707106781186547,439,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8.33333333333333,1.33333333333333,0.408248290463863,45,1.22474487139159,614,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,8,1,0,44,1.22474487139159,858,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,48,SMS_CA,5,11029,1,4276,Right,17,3,500,9,2,0.707106781186547,43.6666666666667,1.47196014438797,1200,1000,1000,020326Bc15,OFF transient alpha,ventral down,HFD,15,722,449,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,17,25.3333333333333,2.67706306736817,29.6666666666667,2.16024689946929,30,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,16.6666666666667,26.6666666666667,2.16024689946929,35,1.22474487139159,42,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,14.6666666666667,12,3.93700393700591,34.6666666666667,2.16024689946929,59,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,15,11,0.707106781186547,43,2.12132034355964,82,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,15.3333333333333,5.66666666666667,0.816496580927726,48,1.22474487139159,115,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,15.6666666666667,4.33333333333333,0.408248290463863,51.6666666666667,2.16024689946929,160,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,14.3333333333333,5.33333333333333,1.08012344973464,50.3333333333333,1.47196014438797,224,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,15,6.66666666666667,0.408248290463863,51.3333333333333,1.08012344973464,314,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,13,6,1.87082869338697,48.6666666666667,3.18852107828483,439,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,15.3333333333333,7.33333333333333,1.08012344973464,50,2.12132034355964,614,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,14.6666666666667,7,1.22474487139159,50,0.707106781186547,858,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,49,SMS_CA,6,11028,1,4276,Right,30.3889,3,500,15.6666666666667,7,1.41421356237309,50,1.41421356237309,1200,1000,1000,020326Bc14,OFF sustained alpha,ventral down,HFD,14,679,437,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,39.3333333333333,76,3.93700393700591,73.6666666666667,0.816496580927726,30,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,36,68.6666666666667,14.0416048465504,65,12.5099960031968,42,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,39,80.3333333333333,9.41629792788369,78.3333333333333,8.28653526310404,59,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,39.3333333333333,78.3333333333333,7.42742665171906,73.3333333333333,8.84119147324989,82,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,32,83,3.74165738677394,66.3333333333333,7.25718035235908,115,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,40.6666666666667,92.6666666666667,6.01387285088957,80.6666666666667,6.72061505121865,160,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,37,108.666666666667,9.38971068066885,80.3333333333333,6.41612551830672,224,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,32.6666666666667,108.666666666667,11.3431330181157,96,6.04152298679729,314,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,28,114,12.5698050899765,88.3333333333333,5.40061724867322,439,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,34.3333333333333,103.666666666667,9.7553404177746,90.3333333333333,2.16024689946929,614,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,41.3333333333333,98.3333333333333,4.49073119510249,89.6666666666667,5.35412613473634,858,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,50,SMS_CA,7,11015,1,4276,Right,73.1111,3,500,39,93.6666666666667,4.49073119510249,90,3.08220700148449,1200,1000,1000,020326Bc1,ON alpha,ventral down,HFD,1,718,179,DT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,16.6666666666667,32.6666666666667,0.408248290463863,33.6666666666667,2.94392028877595,30,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,18,33.3333333333333,2.27303028283098,33.3333333333333,3.18852107828483,42,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,17.6666666666667,32.3333333333333,3.89444048184931,34.6666666666667,2.85773803324704,59,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,17.6666666666667,29.3333333333333,2.94392028877595,35,1.41421356237309,82,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,18,29,1.87082869338697,37.6666666666667,2.67706306736817,115,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,16,28,1.41421356237309,36.6666666666667,1.47196014438797,160,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,17.3333333333333,28,0.707106781186547,36.6666666666667,3.55902608401044,224,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,16.6666666666667,25.3333333333333,2.27303028283098,38,3.53553390593274,314,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,16,28.3333333333333,1.08012344973464,37,1.87082869338697,439,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,16,30,2.82842712474619,38.3333333333333,3.34165627596057,614,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,17,27.6666666666667,2.85773803324704,34.6666666666667,2.67706306736817,858,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,51,SMS_CA,8,11021,1,4276,Right,34,3,500,17,30.3333333333333,4.08248290463863,37,3.67423461417477,1200,1000,1000,020326Bc7,OFF sustained alpha,ventral down,HFD,7,605,-18,VT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,22.3333333333333,27.3333333333333,4.26223728418147,50.6666666666667,1.47196014438797,30,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,22,24,1.41421356237309,53.3333333333333,2.85773803324704,42,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,22.6666666666667,23.3333333333333,3.18852107828483,58.6666666666667,5.11533641774094,59,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,21.6666666666667,21.6666666666667,1.08012344973464,56.6666666666667,0.816496580927726,82,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,21.6666666666667,18.6666666666667,2.85773803324704,64,6.28490254498827,115,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,20.3333333333333,18.6666666666667,0.408248290463863,62.6666666666667,1.08012344973464,160,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,20.3333333333333,16.6666666666667,1.47196014438797,61.3333333333333,4.02077936060494,224,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,19.6666666666667,18.6666666666667,2.16024689946929,55,0.707106781186547,314,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,21,20,1.22474487139159,54,4.63680924774785,439,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,21.6666666666667,21,1.22474487139159,53,1.22474487139159,614,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,22,24.3333333333333,1.77951304200522,58.6666666666667,3.34165627596057,858,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,52,SMS_CA,9,11019,1,4276,Right,42.7778,3,500,21.3333333333333,24.3333333333333,1.77951304200522,58.6666666666667,2.04124145231931,1200,1000,1000,020326Bc5,OFF sustained alpha,ventral down,HFD,5,613,54,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,0,0,0,0,30,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,0,0,0,0,42,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,3,2.12132034355964,0,0,59,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,17.6666666666667,3.18852107828483,0,0,82,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,24,1.41421356237309,0.666666666666667,0.408248290463863,115,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,28.3333333333333,0.816496580927726,4,1.87082869338697,160,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,28,1.41421356237309,8,1.87082869338697,224,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,27.3333333333333,1.77951304200522,11,0.707106781186547,314,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,23.6666666666667,1.47196014438797,9,0.707106781186547,439,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,27,3.08220700148449,10.3333333333333,1.77951304200522,614,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,23.6666666666667,1.08012344973464,8.33333333333333,0.816496580927726,858,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,53,SMS_CA,10,11030,1,4276,Right,0,3,500,0,21.6666666666667,1.63299316185545,6.66666666666667,0.816496580927726,1200,1000,1000,020326Bc16,ON-OFF DS - dorsal,ventral down,HFD,16,674,469,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,3.66666666666667,0.816496580927726,0,0,30,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,7.66666666666667,1.08012344973464,0.666666666666667,0.408248290463863,42,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,9.33333333333333,1.08012344973464,1.66666666666667,1.08012344973464,59,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,11.3333333333333,1.08012344973464,4.66666666666667,0.408248290463863,82,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,16,2.54950975679639,8,1.22474487139159,115,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,11.3333333333333,1.47196014438797,6.33333333333333,1.08012344973464,160,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,13.3333333333333,1.08012344973464,7.33333333333333,1.77951304200522,224,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,16,1.22474487139159,7.66666666666667,1.08012344973464,314,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,14,1.41421356237309,7,1.22474487139159,439,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,12.3333333333333,2.16024689946929,5.33333333333333,0.816496580927726,614,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,15,3.74165738677394,4,0.707106781186547,858,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,54,SMS_CA,11,11016,1,4276,Right,0,3,500,0,9,1.87082869338697,4,0.707106781186547,1200,1000,1000,020326Bc2,ON-OFF DS - temporal,ventral down,HFD,2,503,288,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,3.33333333333333,1.47196014438797,0,0,30,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,12.6666666666667,0.408248290463863,0,0,42,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,18,1.22474487139159,0,0,59,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,20.3333333333333,1.47196014438797,0,0,82,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,38.6666666666667,6.41612551830672,0,0,115,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,40.6666666666667,2.94392028877595,0,0,160,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,47.3333333333333,4.32049379893857,0.666666666666667,0.816496580927726,224,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,57.3333333333333,1.08012344973464,0.666666666666667,0.408248290463863,314,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,51,1.41421356237309,1,0.707106781186547,439,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,46,2.54950975679639,0.333333333333333,0.408248290463863,614,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,53,5.33853912601566,0.333333333333333,0.408248290463863,858,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,55,SMS_CA,12,11024,1,4276,Right,0,3,500,0,53.6666666666667,2.48327740429189,0,0,1200,1000,1000,020326Bc10,ON vertical OS large RF,ventral down,HFD,10,818,120,DT
020326B,56,SMS_CA,13,11020,1,4276,Right,3.38889,3,500,1.33333333333333,1.66666666666667,0.816496580927726,3,0.707106781186547,30,1000,1000,020326Bc6,OFF transient alpha,ventral down,HFD,6,579,-22,VT
020326B,56,SMS_CA,13,11020,1,4276,Right,3.38889,3,500,2,3.33333333333333,1.63299316185545,3.33333333333333,1.47196014438797,42,1000,1000,020326Bc6,OFF transient alpha,ventral down,HFD,6,579,-22,VT
020326B,56,SMS_CA,13,11020,1,4276,Right,3.38889,3,500,2.33333333333333,5.33333333333333,2.16024689946929,5,2.12132034355964,59,1000,1000,020326Bc6,OFF transient alpha,ventral down,HFD,6,579,-22,VT
020326B,56,SMS_CA,13,11020,1,4276,Right,3.38889,3,500,1,6.66666666666667,1.63299316185545,3.33333333333333,0.408248290463863,82,1000,1000,020326Bc6,OFF transient alpha,ventral down,HFD,6,579,-22,VT
020326B,56,SMS_CA,13,11020,1,4276,Right,3.38889,3,500,2,10,1.22474487139159,4.33333333333333,1.77951304200522,115,1000,1000,020326Bc6,OFF transient alpha,ventral down,HFD,6,579,-22,VT
020326B,56,SMS_CA,13,11020,1,4276,Right,3.38889,3,500,1.66666666666667,10.6666666666667,0.408248290463863,7,1.41421356237309,160,1000,1000,020326Bc6,OFF transient alpha,ventral down,HFD,6,579,-22,VT
