file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,charge_stim_mean,charge_stim_sem,charge_tail_mean,charge_tail_sem,holding_current_mean,holding_voltage,mean_traces,n_epochs_per_size,peak_stim_mean,peak_stim_sem,peak_tail_mean,peak_tail_sem,pre_time_ms,sample_rate,spot_sizes,stim_time_ms,tail_time_ms,cell_name,cell_type,orientation,feeding_condition,cell_number,x,y,quadrant
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-58.5427526030479,9.93404712208285,4.94570047508412,13.0406731223062,-132.34,-60,-176.016086244136,3,-219.15752638069,14.2902020171281,-137.542898833393,5.78323040923757,500,50000,82,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-108.103226991926,3.97303666340226,-16.7434944221103,7.58197960360436,-132.34,-60,-108.36185485345,3,-314.360697617274,8.59507259347248,-190.005778368643,3.70443906699913,500,50000,115,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-143.910789907813,4.33629004913195,-33.1609169021908,5.98578921028962,-132.34,-60,-121.463150530766,3,-397.177181662394,5.55716099843495,-231.370622787907,9.62697671093862,500,50000,160,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-141.251398537738,7.35243937980535,-43.6964503619546,3.46075835753401,-132.34,-60,-195.131091045509,3,-381.640754609722,21.4335134384524,-213.686442354152,14.5268338371942,500,50000,224,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-133.927370964155,4.3219121450404,-68.5522413311695,3.51610020264955,-132.34,-60,-150.24304565665,3,-331.106257887585,11.4160555268531,-237.034661006715,9.5827617798189,500,50000,314,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-78.3826330086843,13.0619854826202,-72.4928231802719,13.0023900083362,-132.34,-60,-117.382419071511,3,-286.834050827548,19.7664650127088,-240.44257840022,27.9792093999788,500,50000,439,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-36.9066674398276,8.03730592988212,-71.4454495839762,14.7160852618964,-132.34,-60,-162.914790685562,3,-187.104446493858,17.8295590558491,-273.658906626029,10.5263279377565,500,50000,614,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-30.9797660293132,8.39485808182857,-84.3530437877814,7.38160619385739,-132.34,-60,-107.287977792421,3,-175.125722161666,29.5363608117755,-293.037381343476,14.8790120620528,500,50000,858,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-12.3486583675176,6.18316891829554,-75.8744307459547,5.44757717026498,-132.34,-60,-129.19506267812,3,-175.196640769092,25.3373226785648,-297.833357286928,18.5974296793413,500,50000,1200,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,-2.43926818252364,5.87042834392508,9.75414775721925,1.07996845729666,601.253,20,619.511803119485,3,119.159229598293,19.4896262354759,113.575069666891,8.45178359555893,500,50000,30,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,37.7757912251312,17.0189269929578,37.5425790866134,4.63971143003432,601.253,20,580.207911883079,3,230.17009941986,33.7223508189942,163.160181631833,13.8890649575137,500,50000,42,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,23.3419801407203,12.8101684342958,39.8422950110284,6.16957837014132,601.253,20,592.020556427563,3,197.695607417168,26.5958475615005,164.62019948713,17.6035522569343,500,50000,59,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,82.9445024570037,10.9110607012711,51.5602753674892,7.78380838526924,601.253,20,581.496563991121,3,306.018882667913,28.3682272144093,171.784271727626,13.9793613115504,500,50000,82,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,111.075926662788,11.6024122602902,49.3933425550731,5.45787161272359,601.253,20,599.537694410099,3,339.788815376196,21.4378223618693,166.035534263641,9.10612073457537,500,50000,115,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,141.443961874541,39.3833406496271,37.3340452525421,19.038772791529,601.253,20,594.597860924075,3,409.211068030807,54.3581329648367,147.185104027717,35.6763947183734,500,50000,160,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,156.677249514382,34.6860180325261,29.3301021122403,10.8109043697068,601.253,20,589.443252677171,3,403.874993751217,73.8609152593564,175.783536922801,39.4603885881925,500,50000,224,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,93.8289838894858,9.00831016390396,-7.35002098178597,9.33861620723551,601.253,20,611.994666070384,3,355.393512268916,26.9925697566159,137.396502302126,17.2565223402087,500,50000,314,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,101.260268760095,17.7435060585449,-7.80841155589079,11.3374785095947,601.253,20,606.840056847985,3,363.251152422913,70.939073614876,159.644087671931,20.3097338853511,500,50000,439,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,98.2530432142444,26.2549187650681,-21.155024962685,22.7061267243303,601.253,20,588.584150763354,3,324.231074378866,65.6784246195515,153.91419779154,28.354412814113,500,50000,614,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,93.9943523552906,6.94626886005789,-15.0152377869326,9.03329645044005,601.253,20,607.699158356839,3,313.982774349645,42.4691353875951,129.920274605113,27.9811580826335,500,50000,858,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,14,SMS_VC_Whole_cell_inhibition,4,11113,1,4277,Right,93.7070048194672,12.9869786657753,-19.3126519789331,13.4003269195219,601.253,20,588.369375238991,3,326.243683057818,34.083610696966,-132.731284990052,8.89092502884061,500,50000,1200,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,41.0449518414579,5.02689362765878,11.6461815059145,5.00955907745106,671.904,20,670.628340207734,3,284.081559587134,4.55684634997561,252.724354071711,33.5887572447013,500,50000,30,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,92.020301353402,14.7960220057347,33.7918972925415,14.8563763485441,671.904,20,658.600919671219,3,379.461084540435,18.7597165855409,260.690295641633,27.2240032155573,500,50000,42,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,98.5671230027746,20.2132306519566,27.3032114131169,8.84666746414495,671.904,20,667.406709923921,3,355.917888021482,60.9660093997488,254.758680399744,23.6948741465626,500,50000,59,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,145.051322598524,19.3180683651879,36.0786539058069,11.5427079258002,671.904,20,679.648905714081,3,425.457141696445,26.9983400124158,324.083156938593,41.1714474720223,500,50000,82,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,174.637194126052,3.0468227859459,40.3247802552486,11.4208012232669,671.904,20,654.305412197083,3,457.433281893436,11.7487918365045,347.683055600528,12.1279286376637,500,50000,115,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,214.512899251357,8.36101713343302,45.4904201783241,8.4975495323901,671.904,20,665.044180580437,3,491.667727136031,5.16353945238865,348.842088249979,19.4979243840122,500,50000,160,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,230.55406521378,23.7777342813875,62.1710057738126,12.8544457299116,671.904,20,682.655761246121,3,513.016293540492,66.8392496596374,343.773279089371,51.9133256763549,500,50000,224,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,195.933500881218,27.1887099916222,71.5297861508327,11.5232854110583,671.904,20,679.648905651967,3,456.917014812144,35.9470544243155,285.311476893,50.5396901745566,500,50000,314,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,173.327053499109,24.7055639607133,69.9844309513188,22.4796178459633,671.904,20,664.399855344153,3,396.467254875388,28.2387304098054,284.56927517053,19.1447026487316,500,50000,439,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,147.609989407295,9.01866007871251,55.3841548411828,9.67385154832223,671.904,20,661.607774878572,3,338.197142498978,58.9261692997357,243.695971570138,44.6413389950744,500,50000,614,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,151.053680615496,4.35907345546971,37.7747306487228,9.62705733753569,671.904,20,668.695361748669,3,441.463385723513,69.3681465123215,262.770259126472,37.2371210425939,500,50000,858,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,15,SMS_VC_Whole_cell_inhibition,7,11114,1,4277,Right,143.963091627681,8.695919459867,41.5528102696763,13.867135794307,671.904,20,685.877392049263,3,333.5490858493,4.53574604449562,214.993072346592,20.6205575087101,500,50000,1200,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-0.58627247584455,2.86692268018955,6.51723679914954,2.5538514385313,1766.33,20,1791.97076378317,3,-80.1568399963927,5.13626538980709,-63.1895788071641,4.95809190037097,500,50000,30,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-13.0876090266941,1.25653906555167,0.593145283953244,5.27516256404487,1766.33,20,1758.25101396406,3,-90.6560069887728,6.2273023302125,-71.3262168174088,12.3459295326395,500,50000,42,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-17.8780815397238,1.1930253820256,-3.75262148133326,6.65018738555043,1766.33,20,1792.18553779288,3,-103.787028081693,10.1631132142458,-87.2493181733064,8.42556071306621,500,50000,59,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-29.9861425628821,4.27573742467141,-2.8414840226108,13.0215222343455,1766.33,20,1776.07737890281,3,-131.035752237107,1.1115074174795,-86.7920096748187,9.66020780049259,500,50000,82,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-35.7613650176561,1.92233268675895,-15.1762931013637,9.94469544993537,1766.33,20,1798.41402993165,3,-173.215556716561,9.68135977930936,-99.3328015102001,10.6418878455187,500,50000,115,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-41.9465531968061,5.42631060767846,-19.4658946123136,0.61337010043415,1766.33,20,1749.87477180339,3,-215.015980567483,16.1498292596632,-102.044097135737,9.20437542638553,500,50000,160,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-33.8839811776718,4.80614117630873,-11.3059006700644,6.22850773249489,1766.33,20,1763.83517667773,3,-202.434143282668,21.8443269982991,-84.9519745104053,5.4799370917557,500,50000,224,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-33.8250380918642,3.39747089047288,-29.2781129411044,6.92106036009628,1766.33,20,1718.94710430777,3,-133.431155906957,9.94936047698979,-120.329853757929,13.7058410844198,500,50000,314,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-17.2014265606895,5.82716259528239,-34.9951274150443,7.45216234719262,1766.33,20,1785.31272697791,3,-91.7777889584598,5.57281583215461,-135.806756497545,3.85469787117869,500,50000,439,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,-1.15029437029914,0.749532496519408,-39.356300887237,4.93726642635536,1766.33,20,1735.91436584299,3,88.4076459645266,7.00939429864723,-138.180460152654,11.0133104869666,500,50000,614,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,8.62977286389989,4.13427087752914,-38.0434656865903,4.59706082321476,1766.33,20,1788.31958160435,3,105.900811539083,10.8775717547856,-138.084116337132,6.90434066975695,500,50000,858,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,16,SMS_VC_Whole_cell_inhibition,8,11112,1,4277,Right,11.4553500130334,3.24754529411588,-41.8296595542772,5.66127433446171,1766.33,20,1745.36448633563,3,108.548844085233,12.2394137100021,-137.583832012158,3.71661189111577,500,50000,1200,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
