ON_mean,ON_std,OFF_mean,OFF_std,size_bin,cell_type
23.0647693452381,18.7045939491542,5.29799107142857,8.61400278707312,39.269175655017,HD1
24.2171130952381,18.6927107459149,5.78106398809524,8.94099688765131,43.299617002612,HD1
25.1402901785714,18.7249460459913,5.97507440476191,8.95174202309525,47.7437277788478,HD1
27.4266183035714,18.7320132555415,6.93497023809524,9.5096308815566,52.6439654670205,HD1
32.6870349702381,18.5982350034439,9.67064732142857,10.8894983054887,58.0471452277481,HD1
35.1300037202381,18.5560458903876,10.7378162202381,11.2414995098891,64.0048871546755,HD1
37.6412760416667,18.4168792732624,11.8838541666667,11.6079020006428,70.5741094348331,HD1
39.0125,17.6981380055613,13.3744791666667,12.8124049095081,77.8175721251304,HD1
40.1786458333333,17.7940779776637,14.0540364583333,12.6915981848099,85.8044767400358,HD1
42.4201822916667,18.2070976525197,15.6067708333333,13.1417101588567,94.611127378693,HD1
43.9780319940476,17.7200702492998,16.1540736607143,13.1892683263765,104.321659707653,HD1
43.4361049107143,17.3301149729781,16.0806361607143,14.3187208885283,115.028844763669,HD1
43.751599702381,17.3570859560073,16.0272507440476,14.8039229725334,126.834975255801,HD1
43.1854910714286,17.1135387661994,15.6034040178571,15.1385397370422,139.852842834258,HD1
40.4638764880952,17.0409888778882,14.5248883928571,15.2454759258651,154.206815662458,HD1
37.5368489583333,16.3041052005641,13.1111049107143,14.950192242941,170.034026587053,HD1
31.7920014880952,16.0970401980734,10.8813244047619,14.4259244325706,187.485683257289,HD1
25.8717819940476,14.7369675161093,8.8504650297619,12.9920462979305,206.728512710108,HD1
21.2460193452381,14.4086543378252,7.53121279761905,12.3313230343051,227.946354222072,HD1
13.604650297619,12.8522709938812,5.13911830357143,9.8574610490242,251.341915645649,HD1
8.50465029761905,8.92840512210758,3.735546875,7.82797095130828,277.138710009285,HD1
5.72801339285714,7.29393030746231,2.69769345238095,5.80436089205156,305.58319088287,HD1
3.82124255952381,5.96942052729823,2.04376860119048,4.42782347624556,336.947106909128,HD1
3.03828125,5.39338945988813,1.66845238095238,3.80087521272902,371.530097995308,HD1
1.86264880952381,4.16316122026318,1.14763764880952,2.8062546278206,409.662557968275,HD1
1.29819568452381,2.11815330922101,1.04672619047619,2.68797742749825,451.708791041821,HD1
1.08843005952381,1.94977696645916,0.941480654761905,2.57116679584814,498.070492251979,HD1
0.877213541666667,1.60445692549907,0.877287946428571,2.5498404806771,549.190585111197,HD1
0.898418898809524,1.64744560308859,0.844029017857143,2.52512132423005,605.557453144988,HD1
0.880933779761905,1.65021356868217,0.842912946428571,2.52540159024218,667.709605737682,HD1
0.767726934523809,1.41996544808223,0.802994791666667,2.4291702366174,736.240822863135,HD1
0.781008184523809,1.55088871718724,0.792838541666667,2.42564193016529,811.805827851363,HD1
0.777101934523809,1.55223116866302,0.773307291666667,2.41370788178667,895.126542386727,HD1
0.778664434523809,1.54013341800952,0.771744791666667,2.41258054284996,986.998983495745,HD1
0.755226934523809,1.39823147183343,0.825390625,2.46069359522274,1088.30086841594,HD1
0.759914434523809,1.40343342702453,0.828515625,2.46193874795943,1200,HD1
0.668530020703934,1.62898655631519,0.310766045548654,1.28783626937929,10,HD2
0.668530020703934,1.62898655631519,0.319047619047619,1.29011042962799,11.026362606387,HD2
0.656107660455486,1.61868933760315,0.331469979296066,1.30623636860088,12.1580672327529,HD2
0.656107660455486,1.61868933760315,0.331469979296066,1.30623636860088,13.4059257901165,HD2
0.680952380952381,1.63912436094243,0.384782608695652,1.49704267653341,14.7818598836139,HD2
0.694927536231884,1.64856634209834,0.387888198757764,1.50300854258685,16.2990147073531,HD2
0.760662525879917,1.78511549656986,0.496066252587992,2.00544182885381,17.971884629011,HD2
0.760662525879917,1.78511549656986,0.496066252587992,2.00544182885381,19.8164516639627,HD2
0.886645962732919,2.17120343924025,0.663146997929607,2.89289503804981,21.8503381618793,HD2
0.887533274179237,2.1708679916072,0.672020112392783,2.8930391750373,24.0929751645056,HD2
1.51486246672582,2.70597191370506,1.95462880804496,5.01094849524789,26.5657880430514,HD2
1.65740905057675,2.70352506190174,2.51073646850044,5.9892264156775,29.2924011887103,HD2
1.68432416444839,2.70174855668232,2.53723750369713,5.98518990482076,32.298863711848,HD2
2.10233658680864,3.23937159141395,3.04727891156463,6.67284833437005,35.613898306111,HD2
2.68794735285418,3.69705474231526,4.05535344572612,7.62686215705678,39.269175655017,HD2
2.95036971310263,3.90991841179468,4.89541555752736,8.74595687911557,43.299617002612,HD2
3.27531795326826,4.13635203304295,5.87605737947353,9.41910329549413,47.7437277788478,HD2
3.92447500739426,4.49605489870317,7.42431233362911,10.1043355775556,52.6439654670205,HD2
5.52261165335699,6.23177093380266,10.4958444247264,11.3583404307687,58.0471452277481,HD2
6.0865868086365,6.51549053408583,11.681041112097,11.8470582170895,64.0048871546755,HD2
7.54952676722863,6.78158632179501,14.591289559302,12.3206350161572,70.5741094348331,HD2
7.59344868382135,6.77380182980909,14.6190180419994,12.3258816889321,77.8175721251304,HD2
7.99044661342798,6.79626123222527,15.8781277728483,13.099105868761,85.8044767400358,HD2
9.52141378290446,8.49073168956675,18.0325347530316,13.3467695718256,94.611127378693,HD2
11.2927092576161,9.10814611144352,20.8527062999113,13.1728640841176,104.321659707653,HD2
11.322197574682,9.07827038032293,20.997471162378,13.0757797551549,115.028844763669,HD2
12.0204081632653,9.68912479138085,21.3230996746525,13.1740261439548,126.834975255801,HD2
13.570511682934,10.377306986297,20.4872818692694,11.9305636468016,139.852842834258,HD2
14.204628808045,10.4157639447227,19.3503401360544,11.630888134836,154.206815662458,HD2
14.4948979591837,10.371758146687,18.4187666370896,10.8253535019592,170.034026587053,HD2
14.9392487429755,9.72141706212067,16.1545104998521,9.63258460623737,187.485683257289,HD2
15.6692694469092,9.70308617726683,14.4060041407868,9.33329176940057,206.728512710108,HD2
15.39747855664,8.78919344441774,12.5979296066253,8.50186330838471,227.946354222072,HD2
14.3035862170955,7.0356295216718,10.0275362318841,7.74820437551088,251.341915645649,HD2
13.1288967761017,6.31514346828373,7.90414078674949,7.15403587316276,277.138710009285,HD2
11.5574682046732,5.62851842907284,6.55973084886128,6.24483274145686,305.58319088287,HD2
10.0484472049689,5.11419246681689,5.02308488612836,5.25340301816085,336.947106909128,HD2
8.99751552795031,4.68072518241184,4.2128364389234,4.69742624877325,371.530097995308,HD2
6.72380952380952,3.80860033449777,2.63840579710145,3.66007553593419,409.662557968275,HD2
5.98198757763975,3.6295110701275,2.29389233954451,3.33236480170916,451.708791041821,HD2
5.46521739130435,3.43917655645555,2.04948240165631,3.05137174432815,498.070492251979,HD2
4.41428571428571,3.11660976838819,1.74886128364389,2.80722042997038,549.190585111197,HD2
4.01180124223602,3.02050092409697,1.67432712215321,2.70090069454001,605.557453144988,HD2
3.92453416149068,3.09025072141752,1.6055900621118,2.65290651933781,667.709605737682,HD2
3.79026915113872,3.01240004387318,1.54824016563147,2.5903403643288,736.240822863135,HD2
