file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,charge_stim_mean,charge_stim_sem,charge_tail_mean,charge_tail_sem,holding_current_mean,holding_voltage,mean_traces,n_epochs_per_size,peak_stim_mean,peak_stim_sem,peak_tail_mean,peak_tail_sem,pre_time_ms,sample_rate,spot_sizes,stim_time_ms,tail_time_ms,cell_name,cell_type,orientation,cell_number,x,y,quadrant
051925B,7,SMS_VC_wholecell,3,10634,1,3791,Right,-69.1402237958491,3.67119595101451,-2.42828691046438,5.12414594550234,-152.164,0,-131.143359740163,2,-216.72962605981,8.77862658355417,-68.341330821596,0.304330807413511,500,50000,858,1000,1000,051925Bc2,ON alpha,ventral down,2,854,-579,VT
051925B,7,SMS_VC_wholecell,3,10634,1,3791,Right,-67.4839141611589,0.87265236860507,1.21507642396253,1.33156697427871,-152.164,0,-129.274814311075,2,-205.808224235108,12.850086532019,-40.603020844984,12.1211115316896,500,50000,1200,1000,1000,051925Bc2,ON alpha,ventral down,2,854,-579,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-14.1803706686788,1.13174855582254,-0.0829053627118802,3.57213452280968,41.532,-60,30.7079629179723,3,-120.113193258324,37.6597491165,-39.2641055054808,6.05097405677515,500,10000,30,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-29.0907224462182,1.01849168414008,-1.40075372184946,1.06884835470729,41.532,-60,44.9198779009513,3,-197.17138327217,28.8081524144486,-38.6075555283013,2.30307874138015,500,10000,42,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-63.4544322928352,6.14043597508501,0.195038133468811,0.936484213421032,41.532,-60,47.41018293511,3,-349.339751278472,43.5967196696186,-65.5734971686551,26.1092624010504,500,10000,59,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-135.113132534302,21.4388774108938,-1.148340434756,1.0275327617819,41.532,-60,35.8603176418941,3,-573.698503169551,68.6050617974125,-139.783520036569,17.499727217087,500,10000,82,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-199.880691794166,18.2078276268789,-0.762335301208125,1.38894578083451,41.532,-60,44.0182155976946,3,-802.515660754384,68.0359133635142,-173.111039712156,27.8812335646439,500,10000,115,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-306.843599813802,35.4657864492472,4.51778422250652,1.77260257132254,41.532,-60,43.5029795825039,3,-1067.42227506489,73.7641587220862,-214.31837774018,64.7407181265135,500,10000,160,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-347.841141443907,15.7741435590324,4.95386607836805,3.07307648879306,41.532,-60,47.1525649690334,3,-1189.7856064238,61.3584369993502,-200.27245496964,43.9679127966488,500,10000,224,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-340.639185380275,20.5593567726811,1.57915290699288,0.513231104628383,41.532,-60,40.9268023336491,3,-1246.09107400101,131.68040591127,-274.868474748906,25.525502077933,500,10000,314,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-290.750103422785,23.5063218650453,3.87756429900615,0.298672897477403,41.532,-60,42.1290183831853,3,-1144.84040036107,64.8078028564636,-267.777693677947,53.2625761724695,500,10000,439,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-248.923723869194,10.7943606631367,4.91550792094374,0.0384209817653959,41.532,-60,40.1110127836639,3,-1107.45009615025,82.509495848064,-195.480304995673,22.1552937804592,500,10000,614,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-228.004006840864,15.8499416008962,2.70822669627075,1.60661327294185,41.532,-60,50.329850878935,3,-966.669687321238,59.5111938155372,-181.877923305479,5.87682699656149,500,10000,858,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060222A,8,SpotsMultiSize_-60mV,2,6647,1,1602,Left,-170.02210078143,12.2559009417361,3.20029497991732,2.17998400569404,41.532,-60,44.3617056334943,3,-874.644798664654,95.1485582261594,-118.792425086284,16.2395711179853,500,10000,1200,1000,1000,060222Ac1,ON alpha,ventral down,1,-931,-262,VT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-152.183201639889,2.83508676369649,-18.9302000477234,7.7547508606363,-334.297,-60,-345.070853397918,3,-417.394490161536,18.8344241068861,-208.37989712609,23.993036292389,500,10000,30,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-214.135633137096,6.61737805657824,-49.0748898721538,20.4679894294046,-334.297,-60,-295.694029282905,3,-484.280558859897,13.6475986697661,-318.417052228058,39.2951283165095,500,10000,42,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-284.198982953,9.14828401625445,-58.2830517976633,8.65554765590529,-334.297,-60,-319.00847329078,3,-620.351661924133,51.0923785962428,-384.115149371915,39.2210437735131,500,10000,59,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-398.80441088511,13.9979526736845,-83.8867194061882,11.2425868665283,-334.297,-60,-331.245341373623,3,-701.628355985852,27.3001143050798,-477.542792036699,49.91393514536,500,10000,82,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-528.272610252239,17.501695144126,-91.8968346306712,6.32701798052275,-334.297,-60,-353.572254934379,3,-907.891763536715,33.9601228979724,-584.450896357074,34.7940438844826,500,10000,115,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-701.198055226441,35.4102904536974,-99.5198460319008,16.5401481771443,-334.297,-60,-321.971084614698,3,-1226.65369539241,22.3282384647939,-770.366638791165,49.7032952084877,500,10000,160,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-835.71083390827,31.2623914927444,-67.9494004137407,12.5783554249619,-334.297,-60,-342.881095426016,3,-1504.34416038686,42.3792426105772,-882.235317526634,33.4521312865493,500,10000,224,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-887.569963329401,33.9260243124788,-66.880915463951,3.71810934475743,-334.297,-60,-345.285533823448,3,-1768.21027344144,100.471017096232,-995.607858496643,75.7163965462973,500,10000,314,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-794.352077361596,53.1550384421696,-13.2848306084404,31.6449026571035,-334.297,-60,-325.835367982536,3,-1784.34698200729,25.2586141286061,-858.84731275403,69.5019976814368,500,10000,439,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-739.805238680844,29.020556308287,-6.70041462702738,23.4339846991097,-334.297,-60,-382.68313442353,3,-1697.17026808349,15.4552473973726,-803.572945562966,40.8595177958519,500,10000,614,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-750.942739791276,22.1852659221648,-31.6929727637721,7.25364229153974,-334.297,-60,-320.038945981332,3,-1658.96037358687,42.8708322021389,-827.664216055762,16.2609067974942,500,10000,858,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
060322A,9,SpotsMultiSize_-60mV_preDrug,3,2442,1,1751,Right,-697.911868119342,69.9742939254381,-37.2898487290577,20.2104091423106,-334.297,-60,-320.768868450179,3,-1726.11202673552,158.731320328526,-773.519771993991,76.2389672084238,500,10000,1200,1000,1000,060322Ac2,ON alpha,ventral down,2,121,1228,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-128.184032289954,1.71314327173843,-38.0930121097949,5.08200059783766,-84.1233,-60,-33.254366249867,3,-582.765335975574,39.2653718638984,-421.002636529707,38.44978726911,500,10000,30,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-180.815311583258,8.101889690129,-27.8082127267987,23.1411862618244,-84.1233,-60,-29.4974392870833,3,-613.245083452255,31.7159164336764,-412.410301663093,89.6687874325305,500,10000,42,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-264.801303516738,10.5502083034374,-25.6069031236997,2.4612348259977,-84.1233,-60,-40.0168352541235,3,-749.683519917404,24.0479214282305,-583.519791633317,20.2822970150565,500,10000,59,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-409.392493971548,13.5175957117509,-2.25254960023443,47.0209652173562,-84.1233,-60,-143.922726042979,3,-963.248301617237,94.8278843151613,-642.084183985613,9.26050968045695,500,10000,82,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-552.880155803327,27.0308743519541,6.20941699462185,35.7649207131251,-84.1233,-60,-42.5930162543011,3,-1265.53610067787,72.0122050118517,-641.348323651597,50.1674620573658,500,10000,115,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-661.902004499234,12.7265070542612,-15.6570829197099,12.6110127813698,-84.1233,-60,-65.99330127443,3,-1546.49681046209,77.0209870413308,-798.54458907001,23.4341264863953,500,10000,160,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-711.248487552025,12.2071885843308,-36.1368694698367,29.9630252532977,-84.1233,-60,-86.8174117214119,3,-1606.79531559585,101.998236490434,-839.306934256044,28.4147445131511,500,10000,224,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-703.291129312748,6.84266428321614,-53.2016433767307,22.2968697403867,-84.1233,-60,-49.5701634250089,3,-1745.55729223212,119.673566639285,-857.739512135265,37.053460653611,500,10000,314,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-633.832085306503,13.4828173655191,-21.1292157797195,29.5433506029259,-84.1233,-60,-80.6989883491296,3,-1580.70578884509,50.3413273826007,-743.123805635462,20.0681082209939,500,10000,439,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-612.663691244521,13.2033244753553,-22.0851486236162,17.3197268069182,-84.1233,-60,-45.3838731429846,3,-1651.58860543871,59.5806949508295,-733.500809844479,17.5486811182146,500,10000,614,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-614.921685637614,7.55015366101293,-28.0296105347034,17.3559146163887,-84.1233,-60,-68.8915018606113,3,-1423.30697223187,104.565697312647,-743.409081770711,69.2245627725984,500,10000,858,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072523A,10,SpotsMultiSize_Whole_cell_Current_clamp_control,2,9198,1,2107,Right,-589.150687733219,13.6533616566588,-56.6227059115755,17.2191341182562,-84.1233,-60,-31.7515955458996,3,-1474.96562820037,59.87487407115,-739.143094341688,39.7556810392272,500,10000,1200,1000,1000,072523Ac1,ON alpha,ventral down,1,679,483,DT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-5.26832635594792,4.25569816819784,-0.973478977447352,4.08156940660134,-28.2278,-60,-29.6926859421129,4,-80.385406293184,15.4228620331463,-60.7420369977518,8.52915476221744,500,10000,30,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-17.3219218994436,2.93179693779441,-9.61482993399366,3.74017173318373,-28.2278,-60,-15.1050778204448,4,-92.1128705496209,17.2592053560615,-82.1301782232654,11.4513203776024,500,10000,42,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-28.1966155768284,7.17777283379668,-5.02704238920869,7.6064721396676,-28.2278,-60,0.12658083473582,4,-116.184077824883,23.556384733253,-62.631747835627,2.7571173779022,500,10000,59,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-42.6070471713517,10.0230677805288,8.40696963165043,12.4340768931372,-28.2278,-60,-50.2269740842467,3,-160.796319383522,25.3606756094442,-86.4735129006535,6.36965597713691,500,10000,82,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-85.4820372684465,8.72815435031874,7.27051902002177,3.3020106609335,-28.2278,-60,-39.0957362140042,4,-260.88922482463,24.4229649521893,-87.2224436626557,21.5123423374539,500,10000,115,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-144.362266045844,14.4738222636545,3.90172083470605,8.19138813321533,-28.2278,-60,-22.2754352369809,3,-418.415318058521,29.5742596683849,-99.7416391460492,29.5344304966726,500,10000,160,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-215.616762472786,24.9882029386672,4.63723350952223,5.26742391438891,-28.2278,-60,-19.4416388927029,3,-1115.43583184595,682.088077725843,-196.293870829876,63.9037672585241,500,10000,224,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-301.753199102611,16.5864490188995,9.79323963257259,8.87356395435977,-28.2278,-60,-21.1161561790898,3,-1617.19987090708,588.576128073621,-299.820681658541,78.4776834278221,500,10000,314,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-362.91209391172,4.38498175986527,24.1134767738109,5.31279624468017,-28.2278,-60,-48.9388850009778,3,-1917.64877207364,580.052450170813,-366.350018541877,34.8375678768873,500,10000,439,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-340.190740126463,12.2646080342987,18.798401849959,12.4290199082684,-28.2278,-60,-28.2435848597085,3,-2251.05884015037,132.391494376735,-449.739763968377,3.61974350821533,500,10000,614,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-302.220329367707,8.3137636036259,29.8039646210598,6.1333127875537,-28.2278,-60,-43.6147836349841,3,-2249.833369038,113.58248107854,-285.527748616728,29.1366432482203,500,10000,858,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,11,SpotsMultiSize_WC_exc,6,146,1,2023,Left,-277.443224276094,15.8010346773456,26.007609145639,2.87310317499736,-28.2278,-60,-27.1272388115497,3,-1814.63932717427,505.591234348036,-293.697778322503,33.8525273700117,500,10000,1200,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,-3.53676752071495,1.80401557272712,-4.73231717952484,3.27027878982257,478.86,20,478.116804899052,3,84.9864073914575,21.8275187459448,98.6186696402754,17.0471599968622,500,10000,30,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,0.578243797718913,3.61917316497926,0.165422534208075,3.29517987733381,478.86,20,478.653506474538,3,83.3590554212063,18.4813237837845,113.199755183608,29.5048681238805,500,10000,42,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,8.18782690329348,12.0530678295737,-1.7436528049097,6.28078799439796,478.86,20,480.263617394354,3,104.555442409923,20.2891324705315,98.6517045018269,33.7260857411654,500,10000,59,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,14.9945996859067,3.25502858192087,-1.45944659458517,2.55737750919737,478.86,20,484.235222986464,3,144.304779947898,10.0112578019688,87.1995576291137,12.1610461408633,500,10000,82,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,46.1945662453791,10.6798081796866,0.0522108621153752,6.12298008601073,478.86,20,490.568321571737,3,218.766367992647,22.8948660534804,105.092638271585,8.14902775835926,500,10000,115,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,122.329938525421,6.8076523572652,18.2930490041949,5.96481827762589,478.86,20,506.562076679716,3,328.444869952901,20.4965551759076,119.238004343255,26.9799482510725,500,10000,160,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,206.969105062464,19.5388164333742,52.3855481590519,12.3795390987437,478.86,20,464.269858627794,3,440.881707469938,56.1089732982327,225.449122246404,45.8957632409558,500,10000,224,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,278.254898383789,47.3562809639306,69.736118830131,17.0334088492096,478.86,20,483.483836958706,3,544.189778747301,60.9359780106211,293.978877446142,84.1778049120717,500,10000,314,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,319.179832054668,6.87324787845588,98.8501638177736,3.8978714982947,478.86,20,481.766385864774,3,646.846515909351,26.3836150929037,386.330974087337,19.1305448418288,500,10000,439,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,245.747720288447,10.1978413742709,70.6523699514524,4.25059181945809,478.86,20,472.427749828056,3,520.555472144839,35.0536526134052,234.17077906226,36.8896676455306,500,10000,614,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,234.801830176009,10.9849683509831,77.312602359858,8.57456976079102,478.86,20,462.445067585249,3,532.95575197857,39.7050106682456,264.818958572509,48.6806608290467,500,10000,858,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
072622A,12,SpotsMultiSize_WC_inh,6,146,1,2023,Left,262.969849437994,9.44768675850017,91.4481414434427,5.69310666993608,478.86,20,473.071793963924,3,555.315837730994,20.307340007229,265.281574579523,4.26390829566419,500,10000,1200,1000,1000,072622Ac4,ON alpha,ventral down,4,-965,-916,VT
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-6.2769132983712,3.95683515703851,-7.23104554692304,0.230333820259202,-120.519,-60,-116.778273186246,3,-123.699797050828,18.2531904745264,-104.378439434299,11.8645793835404,500,50000,30,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-16.1412510607329,9.81122193889367,-0.612870251399088,5.53446376095725,-120.519,-60,-101.707623221296,3,-158.769236230248,36.686633665384,-111.968607753328,14.1172266169741,500,50000,42,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-42.3637892721665,18.1682775095516,-4.0693916453471,8.55634309821669,-120.519,-60,-119.783815568449,3,-263.08189252228,21.3182123977865,-141.357288203824,52.8868158972724,500,50000,59,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-113.731392044466,32.7454423446049,-4.35312361442921,3.0832225965249,-120.519,-60,-100.033105232716,3,-451.656820089165,42.6800730529051,-181.114615428876,27.6959301355934,500,50000,82,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-187.786948592552,45.8925724488078,-1.1786667220649,2.28897751745783,-120.519,-60,-104.584355544995,3,-590.786385456973,96.1959362733166,-212.860074372393,43.1655494898231,500,50000,115,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-321.217417704799,28.8761738098781,7.64768705364907,1.19105691231364,-120.519,-60,-98.659144078708,3,-840.030016582464,31.2218351929461,-291.774540408005,27.9411506636436,500,50000,160,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-470.85161745578,60.2153442585572,21.5797813818531,3.33034579998779,-120.519,-60,-110.294885936894,3,-1077.35121729008,59.7327942114786,-344.168007756669,126.870047291761,500,50000,224,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-501.275688511518,28.561994443864,35.0127657132468,4.25746804096407,-120.519,-60,-129.745045163913,3,-1232.01347678295,68.2879158860494,-161.306577796917,12.4298504171632,500,50000,314,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-547.591840618496,70.1957749174059,17.8959040051713,7.90651755055027,-120.519,-60,-123.046980378928,3,-1273.43397509591,108.501320750159,-370.264802013828,188.481301300437,500,50000,439,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-494.100068043538,12.3134902866074,26.4078802636896,2.40677122568155,-120.519,-60,-116.992954273667,3,-1180.89719305359,58.4088201802003,-258.149272354333,3.83446234417273,500,50000,614,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-385.327343537222,50.0923306849176,20.1300916652624,5.67304811110925,-120.519,-60,-123.691022899026,3,-1063.16284428088,140.259504854354,-158.663411424704,36.5751787209177,500,50000,858,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
080323A,13,SpotsMultiSize_Whole_cell_Current_clamp_control,4,9192,3,2773,Right,-416.60027590668,53.0385908856716,17.8790749173982,0.77086860988826,-120.519,-60,-114.073283620499,3,-1121.04523838375,94.2985793991884,-247.116294921541,46.1275783185741,500,50000,1200,1000,1000,080323Ac2,ON alpha,ventral down,2,-632,413,DN
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-11.4283913767708,8.74994377182263,8.01140783372656,8.65878331613221,-643.978,-60,-647.029234405158,3,-136.948640597727,31.7209291559106,-69.216527458358,12.8573582529674,500,10000,30,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-51.1281732698029,10.0526485183989,9.70731025585877,9.96359651827084,-643.978,-60,-646.063167032248,3,-249.166122333096,22.1116377957208,-100.498943693603,15.2489694238681,500,10000,42,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-82.7861479246498,55.8870482131045,66.3527480570179,95.0635774806619,-643.978,-60,-730.32576751179,3,-333.774550840617,31.7484298151311,124.463826077669,100.088721608118,500,10000,59,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-178.552584514177,6.99501318029887,-9.20950844686256,11.9199597047845,-643.978,-60,-648.209980569435,3,-455.370384734062,5.70243950001712,-273.856808275942,30.46445352087,500,10000,82,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-264.102901115515,37.0920061258049,-8.00268589867941,19.2202873431358,-643.978,-60,-676.977342261099,3,-567.440556121588,82.2565950888697,-344.385983348826,30.505583129912,500,10000,115,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-320.558751434208,32.2651585380502,-11.73165921891,17.3331995451039,-643.978,-60,-670.644227696238,3,-723.822950123369,59.6558348050964,-358.434166741476,20.0087507431114,500,10000,160,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-282.975860080873,26.1650525398982,-0.420269601184689,3.16730253887117,-643.978,-60,-631.464805496935,3,-628.219279758675,64.0231507912635,-387.775454249543,54.3325192040583,500,10000,224,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-233.215929014707,18.4488446774883,-2.63873258834453,13.8074686296064,-643.978,-60,-618.905921140879,3,-493.229631324216,39.7315672440626,-417.12486417369,63.7523308734008,500,10000,314,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-220.819524082799,12.4530374162674,-0.134933206701165,20.9536172122654,-643.978,-60,-627.27851189605,3,-443.777446715468,31.7240500897276,-321.194060986741,24.6916235912902,500,10000,439,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-230.684216624969,21.6432218492265,-8.55301296733351,12.1577809140234,-643.978,-60,-653.362345523422,3,-538.037170404512,43.4208148050256,-384.217531046409,67.8739171671202,500,10000,614,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-217.440188321566,24.7045403841611,-14.6053932722164,18.6180235894285,-643.978,-60,-654.435756141726,3,-494.751713109315,26.7907909076583,-376.461949967873,58.3119560883256,500,10000,858,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
