inj_current,fr_per_current_mean,fr_per_current_sem,cell_type,cell_name,cell_unid,dataset_name,file_name,source_id
-31.0,0.0,0.0,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
-10.0,0.6666666666666666,0.816496580927726,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
10.0,44.0,1.414213562373095,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
31.0,74.0,11.224972160321824,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
52.0,29.333333333333332,0.8164965809277259,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
72.0,17.333333333333332,3.5590260840104375,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
93.0,16.666666666666668,3.265986323710904,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
114.0,18.0,3.7416573867739413,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
134.0,13.333333333333334,1.632993161855452,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
155.0,14.0,1.414213562373095,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
176.0,14.0,2.449489742783178,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
197.0,12.666666666666666,2.1602468994692865,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
217.0,14.666666666666666,1.632993161855452,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
238.0,10.666666666666666,0.816496580927726,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
259.0,11.333333333333334,1.632993161855452,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
279.0,12.666666666666666,1.632993161855452,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
300.0,11.333333333333334,0.816496580927726,ON vertical OS small RF,061323Ac4,7045,MultiPulse,061323A,8
-100.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-86.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-72.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-59.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-45.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-31.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-17.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-3.0,0.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
10.0,2.6666666666666665,0.8164965809277259,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
24.0,14.666666666666666,1.632993161855452,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
38.0,22.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
52.0,28.666666666666668,2.160246899469287,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
66.0,34.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
79.0,39.333333333333336,2.9439202887759492,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
93.0,41.333333333333336,0.816496580927726,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
107.0,44.666666666666664,0.816496580927726,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
121.0,47.333333333333336,2.1602468994692865,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
134.0,48.666666666666664,0.816496580927726,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
148.0,52.0,2.82842712474619,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
162.0,54.0,2.449489742783178,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
176.0,54.666666666666664,2.160246899469287,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
190.0,54.0,1.414213562373095,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
203.0,54.0,3.7416573867739413,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
217.0,49.333333333333336,0.816496580927726,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
231.0,46.0,0.0,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
245.0,42.0,2.82842712474619,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
259.0,44.0,1.414213562373095,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
272.0,41.333333333333336,2.1602468994692865,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
286.0,38.666666666666664,0.816496580927726,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
300.0,40.666666666666664,2.1602468994692865,ON transient small RF,061323Ac5,7048,MultiPulse,061323A,11
-300.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-190.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-121.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-77.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-49.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-31.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-20.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-12.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-8.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-5.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
5.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
8.0,0.0,0.0,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
12.0,4.0,4.898979485566356,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
20.0,14.0,2.82842712474619,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
31.0,14.0,7.483314773547883,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
49.0,33.333333333333336,7.788880963698615,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
77.0,52.0,7.071067811865475,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
121.0,80.0,2.82842712474619,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
190.0,114.0,1.414213562373095,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
300.0,110.66666666666667,4.546060565661951,ON-OFF DS - temporal,061325Bc3,10695,MultiPulse_Whole_cell,061325B,3
-300.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-279.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-259.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-238.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-217.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-197.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-176.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-155.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-134.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-114.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-93.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-72.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-52.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-31.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-10.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
10.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
31.0,0.0,0.0,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
52.0,0.6666666666666666,0.816496580927726,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
72.0,15.333333333333334,0.816496580927726,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
93.0,32.666666666666664,1.6329931618554518,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
114.0,44.0,2.82842712474619,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
134.0,61.333333333333336,1.6329931618554518,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
155.0,75.33333333333333,3.2659863237109037,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
176.0,89.33333333333333,3.5590260840104366,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
197.0,100.0,1.414213562373095,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
217.0,110.66666666666667,1.632993161855452,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
238.0,124.66666666666667,1.632993161855452,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
259.0,134.0,1.414213562373095,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
279.0,138.66666666666666,1.632993161855452,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
300.0,147.33333333333334,3.265986323710904,ON DS sustained - temporal,061423Ac8,7030,MultiPulse,061423A,2
-300.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-279.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-259.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-238.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-217.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-197.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-176.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-155.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-134.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-114.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-93.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-72.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-52.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-31.0,0.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-10.0,4.666666666666667,0.816496580927726,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
10.0,28.666666666666668,2.9439202887759492,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
31.0,45.333333333333336,2.9439202887759492,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
52.0,79.33333333333333,5.715476066494082,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
72.0,90.0,7.348469228349534,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
93.0,105.33333333333333,5.354126134736337,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
114.0,54.0,42.87190222045203,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
134.0,86.66666666666667,28.994252303976843,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
155.0,61.333333333333336,54.30162674051916,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
176.0,20.666666666666668,5.715476066494082,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
197.0,12.0,3.7416573867739413,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
217.0,8.0,0.0,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
238.0,7.333333333333333,1.6329931618554518,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
259.0,12.0,4.898979485566356,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
279.0,10.666666666666666,1.632993161855452,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
300.0,12.0,2.449489742783178,ON horizontal OS small RF,061423Ac7,7033,MultiPulse,061423A,5
-300.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-279.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-259.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-238.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-217.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-197.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-176.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-155.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-134.0,1.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-114.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-93.0,0.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-72.0,1.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-52.0,3.0,4.242640687119285,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-31.0,2.0,2.8284271247461903,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-10.0,11.0,4.242640687119285,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
10.0,18.0,8.48528137423857,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
31.0,27.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
52.0,32.0,8.48528137423857,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
72.0,39.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
93.0,49.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
114.0,34.0,5.656854249492381,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
134.0,39.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
155.0,33.0,4.242640687119285,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
176.0,9.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
197.0,4.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
217.0,4.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
238.0,6.0,2.8284271247461903,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
259.0,4.0,0.0,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
279.0,5.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
300.0,5.0,1.4142135623730951,ON vertical OS small RF,061423Ac3,7034,MultiPulse,061423A,6
-300.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-279.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-259.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-238.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-217.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-197.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-176.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-155.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-134.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-114.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-93.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-72.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-52.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-31.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-10.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
10.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
31.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
52.0,0.0,0.0,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
72.0,2.0,2.449489742783178,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
93.0,5.333333333333333,1.6329931618554518,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
114.0,8.0,2.82842712474619,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
134.0,14.0,5.0990195135927845,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
155.0,20.0,6.164414002968977,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
176.0,26.0,2.449489742783178,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
197.0,32.666666666666664,3.5590260840104375,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
217.0,37.333333333333336,2.1602468994692865,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
238.0,43.333333333333336,2.1602468994692865,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
259.0,51.333333333333336,2.1602468994692865,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
279.0,56.0,3.7416573867739413,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
300.0,62.0,3.7416573867739413,ON alpha,061423Ac4,7036,MultiPulse,061423A,8
-300.0,0.0,0.0,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-279.0,0.0,0.0,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-259.0,0.0,0.0,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-238.0,0.0,0.0,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-217.0,0.0,0.0,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-197.0,0.0,0.0,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-176.0,2.0,2.449489742783178,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-155.0,6.0,2.82842712474619,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-134.0,2.6666666666666665,3.265986323710904,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-114.0,7.333333333333333,5.715476066494082,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-93.0,13.333333333333334,4.320493798938573,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-72.0,16.0,2.449489742783178,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-52.0,25.333333333333332,4.966554808583779,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-31.0,38.0,4.898979485566356,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-10.0,40.666666666666664,6.683312551921139,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
10.0,46.666666666666664,6.97614984548545,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
31.0,50.666666666666664,5.354126134736337,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
52.0,30.666666666666668,7.25718035235908,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
72.0,17.333333333333332,8.981462390204985,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
93.0,6.0,1.414213562373095,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
114.0,9.333333333333334,4.96655480858378,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
134.0,8.666666666666666,0.816496580927726,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
155.0,19.333333333333332,16.32993161855452,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
176.0,8.666666666666666,6.976149845485449,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
197.0,15.333333333333334,12.192894105447918,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
217.0,6.666666666666667,4.546060565661952,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
238.0,9.333333333333334,1.632993161855452,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
259.0,5.333333333333333,2.9439202887759492,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
279.0,6.666666666666667,4.546060565661952,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
300.0,5.333333333333333,2.1602468994692865,OFF transient alpha,061423Ac9,7038,MultiPulse,061423A,10
-500.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-300.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-180.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-108.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-65.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-39.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-23.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-14.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-8.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-5.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
5.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
8.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
14.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
23.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
39.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
65.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
108.0,0.0,0.0,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
180.0,6.666666666666667,1.6329931618554518,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
300.0,39.333333333333336,2.1602468994692865,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
500.0,82.0,1.414213562373095,ON alpha,061725Bc5,10699,MultiPulse_Whole_cell_-500_500,061725B,4
-300.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-190.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-121.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-77.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-49.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-31.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-20.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-12.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-8.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-5.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
5.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
8.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
12.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
20.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
31.0,0.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
49.0,2.0,0.0,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
77.0,6.0,2.449489742783178,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
121.0,16.666666666666668,0.8164965809277259,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
190.0,38.666666666666664,2.1602468994692865,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
300.0,82.66666666666667,3.5590260840104366,ON transient medium RF,062025Bc1,10706,MultiPulse_Whole_cell,062025B,4
-300.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-200.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-133.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-88.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-59.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-39.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-26.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-17.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-12.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-8.0,0.6666666666666666,0.816496580927726,M6,062323Ac4,9071,MultiPulse,062323A,9
-5.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-3.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-2.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
-1.0,0.6666666666666666,0.816496580927726,M6,062323Ac4,9071,MultiPulse,062323A,9
1.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
2.0,0.0,0.0,M6,062323Ac4,9071,MultiPulse,062323A,9
3.0,0.6666666666666666,0.816496580927726,M6,062323Ac4,9071,MultiPulse,062323A,9
5.0,2.6666666666666665,0.8164965809277259,M6,062323Ac4,9071,MultiPulse,062323A,9
8.0,2.0,2.449489742783178,M6,062323Ac4,9071,MultiPulse,062323A,9
12.0,4.666666666666667,2.1602468994692865,M6,062323Ac4,9071,MultiPulse,062323A,9
17.0,13.333333333333334,0.816496580927726,M6,062323Ac4,9071,MultiPulse,062323A,9
26.0,20.0,2.449489742783178,M6,062323Ac4,9071,MultiPulse,062323A,9
